"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"Montgomery","AL","Montgomery","01","101",275,77.4621212121212,78.1364636830521,77.8521455569078,77.2388059701493,77.1878072763028,77.8229922458244,78.255033557047,78.180795427868,78.1113195747342,76.3899494563834,75.7947976878613,75.3517587939699,74.5176314038589,72.3273942093541,74.9667994687915,73.4859572736321,74.219330423477,73.7630208333333,73.9650661987116,74.1040538179277,72.3596861798431,72.7539458819142,74.6895053553385,73.4006734006734,74.140625,75.5011135857461,75.8168028004667,76.5625,75.2722613709161,74.4858254585881,73.4789915966387,75.4458161865569,75.9708737864078,73.6030666206623,74.7160977249483,74.7160977249483,74.3113388853299,75.187969924812,75.1991199778996,75.470118312318,75.8259311204613,76.7182962245886,77.2113700746845,77.5003847115625,76.7413088240343,75.6798358132376,75.2427184466019,75.4361150400754,73.3089218805819,75.7375847535276,75.5834053586863,76.0869565217391,75.2487562189055,75.2792617775619,75.0861115959737,74.5236122618061,74.3208279430789,72.5277290517542,72.981835213478,69.0035250711449,72.007722007722,71.8651685393258,72.1937915182246,73.6559139784946,71.4097744360902,71.7391304347826,71.1311589174185,71.0103323634247,72.3529411764706,69.8031635334546,69.3313222724987,68.1294768557195,69.9774266365689,68.6272364971541,70.5731394354149,71.7759401534062,71.5542521994135,71.4146903735972,70.574613832708,69.612538093165,68.8073394495413,67.8375411635565,67.4763406940063,68.2335102350265,69.3260222007231,69.2414752957551,71.6451562242544,72.2110215053764,71.7276061903816,71.4656321081037,72.0514253773058,71.8039326141432,71.1908508661894,70.605102345258,71.2088992007876,69.7428281149904,68.8632619439868,70.1316829623466
"York","SC","Charlotte","45","091",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7416207042851,87.2513368983957,91.1484841779155,94.1879540660886,95.3470998531571,93.5567087939732,93.3292929292929,95.2695716395864,96.6922169811321,95.4117647058823,96.1779538904899,96.7815710971163,97.4528419950169,98.2691940650258,99.7048325096101,101.984529005474,102.076220109327,104.314868804665,103.482260183968,104.581673306773,102.484512552983,108.979591836735,107.761603375527,104.208425720621,109.415410874953,111.559975139838,109.893617021277,109.648356913846,112.188279301746,111.464742589704,109.324758842444,112.136279927842,111.909090909091,109.795264777985,106.795016987542,110.865488628945,107.022630834512,108.553891464268,108.099003298072,113.305184885498,114.622057001239,115.384615384615,117.20356408499,118.770983228591,119.68764789399,121.586317654804,122.369323232095,123.066104078762,124.090573282878,125.790123065738
"Chesapeake City","VA","Virginia Beach","51","550",277,142.643203015288,142.170989433237,141.61875,140.758310849656,139.95875591616,139.021739130435,137.930689655172,137.444567627494,136.054421768707,134.698124662709,133.370535714286,130.944438561192,129.883997154192,129.962511014944,129.37898089172,128.784743743435,128.784743743435,128.514170969593,128.137574004326,127.141645462256,126.477541371158,125.937623371496,126.472576353595,125.350475965156,125.350475965156,126.060374474589,128.525314457069,124.747355252184,124.9995,123.192960402263,121.413202582395,122.282849891707,121.145006268282,123.575135813383,126.537842190016,126.816860465116,127.219545454545,128.194511561159,127.794819359237,129.99306518724,129.711538461538,128.739002932551,129.432642314187,128.648306426084,128.556170886076,128.983072916667,127.80269058296,127.353846153846,127.741228070175,128.738461538462,130.883392226148,131.420000842762,131.864788851233,131.267796648965,132.822085889571,132.384183529222,132.009463722397,131.37186753328,131.056129985229,131.233267716535,131.78898798464,133.66124893071,134.1875,136.119658119658,136.281041792853,135.857142857143,135.863354037267,135.233494363929,135.278070829781,135.233494363929,135.893829381333,135.565738967598,135.922330097087,136.26429138823,136.935411726146,138.014592091529,138.755980861244,138.551013664438,138.157894736842,138.790035587189,138.714354663556,138.456198593898,137.459070072037,137.675571467915,139.128571428571,140.062473423104,141.142805557343,142.022087102693,142.671009771987,142.90818149339,142.5169884892,141.997,141.707920792079,141.400952243543,141.883478831482,141.462639109698,141.544496855346,142.350380931983
"Clay","MO","Kansas City","29","047",278,106.275888133031,106.165803108808,107.913669064748,107.997333333333,107.569944406386,106.545055121119,105.990783410138,105.688094052952,104.182569974555,103.617801332646,102.911646586345,101.949666608594,100.487323795498,99.6376811594203,99.9258496678197,100.394996708361,101.239224137931,101.503326868657,101.102941176471,100.896860986547,100.386398763524,98.731884057971,96.1633363320088,94.7826086956522,94.1877258886138,93.8152011922504,95.3869716355177,96.974537037037,95.5268841212952,94.3564605329311,93.6269935183251,92.8062196916693,94.4204585953404,95.2240125201171,98.5745614035088,98.142300335631,98.0898557770216,98.5375885582845,100.250836120401,103.223684210526,104.718588121913,104.072916666667,104.62925170068,104.815172908666,104.510785233899,103.741496598639,102.254346509817,102.374685031861,101.5625,102.998656354985,105.164498852334,106.619641888226,107.343945860537,106.598984771574,106.25,104.988066825776,106.314432989691,106.303418803419,105.175438596491,102.933065132705,104.050925925926,107.400794357568,110.353130016051,111.659264865482,112.917795844625,112.794571056528,111.982082866741,112.216360335829,112.40632805995,112.445304919353,112.933320289252,111.016306408798,113.310185185185,114.686274509804,116.705376552204,118.273211117682,118.126094570928,119.047619047619,119.439868204283,118.75,119.889039531897,120.051635111876,120.36310250596,120.675775707853,121.57490396927,123.937677053824,125.62407626044,125.925509110397,126.88240948414,128.091872791519,128.688045291956,127.819120241546,126.494345718901,125.925509110397,127.479534261163,129.348777488426,130.057803468208,130.80444735121
"Lafayette","LA","Lafayette","22","055",279,106.989619377163,107.811321318835,106.989619377163,105.889328063241,106.703330919623,108.228489750883,112.567934782609,120.402063194964,123.318250377074,122.463538363982,120.691801725373,120.886295834749,107.638002634895,104.97691015953,104.018164494484,104.942630185349,106.292517006803,103.461538461538,101.950487621905,103.362068965517,108.272544555012,110,106.749672346003,105.204678362573,107.74818401937,107.18789407314,110.738636905614,113.714285714286,109.355692850838,106.95652173913,104.8170189099,103.698691926026,104.913793103448,106.15549106461,104.699144173799,105,106.95652173913,103.786342123056,108.062601638017,107.613664555855,108.08212567787,109.355692850838,109.430894308943,108.96878483835,108.527493010252,112.989705654981,108.96878483835,112.849533954727,113.731415193786,114.64542182515,115.070808397263,115.124894194438,114.88797278811,114.911080711354,114.201584924018,124.371840825748,124.897959183673,123.525280898876,124.940758293839,126.865846514353,125.695381607913,129.76193285438,129.86961038961,131.147540983607,131.147540983607,132.238282961016,134.056339450907,134.330388579476,133.309044644922,135.438596491228,134.727661960345,132.80303030303,129.653957118663,139.581256231306,139.433458332626,140.669240669241,140.379686547015,140.173063495236,136.001521230802,132.170883525538,138.014447884417,138.301886792453,138.118802255493,137.931034482759,135.388997373293,133.667502088555,136.208076659822,137.575757575758,137.913290498359,136.71875,133.667502088555,132.850707850708,133.709981167608,133.325749830811,135.088919288646,134.431741761937,135.088919288646,134.431741761937
"Benton","AR","Fayetteville","05","007",280,90.4736562001064,90.123920390537,90.5097750401714,90.222623345367,89.7983743476608,89.8936170212766,89.425521098119,88.6733109765523,87.5312760633862,87.1858077617329,86.0264900662252,84.9944812362031,83.7666088965916,83.422778771616,82.9501915708812,82.3174228488235,82.8220858895706,82.821472392638,84.0579710144928,84.95,85.2520224019913,85.6198050182553,86.8965517241379,87.2994652406417,86.4377969617881,87.1160018340211,88.3775444611099,89.3771941242417,88.4198516828294,88.5348569520596,89.0961724027018,88.4590163934426,87.6436781609195,87.5714274408003,89.9245689655172,90.005980861244,90.2795698924731,90.6778825822598,91.8504672897196,92.7845173323148,93.8899737937869,93.2403536502497,93.8221021290005,92.9315476190476,94.6842105263158,94.9642857142857,95.5378486055777,95.679012345679,95.9707380748539,96.4685615848407,97.1638655462185,97.8311269403938,97.8915662650602,98.0034722222222,97.9344819418349,98.9492948008988,98.4356894553882,97.9155810317874,96.7327176202594,96.8306951135581,97.1103742302226,98.1170141223941,98.9670109963346,99.7154769732198,100.700525394046,101.341074915219,101.743377524317,102.090032154341,102.964581057887,102.993687952135,103.29959914881,103.769230769231,104.834667519182,105.922936929912,107.125748502994,109.044493070751,110.30895334174,110.819198305538,111.624943039417,111.683192888714,112.029688418577,112.781954887218,112.86660359508,113.721290322581,114.004029772594,114.534884658686,114.956505183747,116.738913988898,116.936874784408,118.175715772883,118.033842397798,118.295664447698,118.20624367061,118.395012846902,119.109381755296,119.168121201467,119.902386923834,119.156976744186
"Butte","CA","Chico","06","007",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.916572717024,147.058823529412,144.212450038915,144.47660395562,151.043980453132,154.635713560726,156.339266348865,158.153808350204,159.638407482736,157.389814125921,157.425742574257,152.027393854034,150.877192982456,149.766402453136,152.561888313184,156.313347608851,157.891696750903,160.295395308427,158.289241622575,159.297789336801,158.921439981744,158.150851581509,157.992565055762,156.846729580215,158.071708318635,159.968944099379,162.019230769231,161.7326269866,165.818584070796,167.963683527886,170.047732696897,172.544558210087,170.718232044199,169.34841911578,174.459527400704,170.173267326733,168.301169590643,169.022046353872,168.301169590643,172.534021373326,174.882700872247,174.056603773585,176.63612565445,176.930799497019,179.861111111111,179.026417199324,178.242677824268,180.414746543779,181.50245025245,180.888888888889,180.128380002647,191.421254801536
"Saratoga","NY","Albany","36","091",282,156.578026592022,156.631910589513,155.532503457815,156.155855855856,155.532503457815,154.532592145709,154.382352941176,154.01462714644,152.782466351401,152.549677526257,153.07486631016,151.066468253968,151.479750778816,152.096774193548,152.182428651371,152.692778457772,152.777777777778,152.972952475283,152.529761904762,152.528334786399,152.157360406091,151.809572589191,152.567212539382,151.515151515152,151.903846153846,152.462246472663,152.439024390244,152.529761904762,153.370639631459,152.884615384615,153.239937018047,151.370459403533,151.132502831257,151.393495272801,155.863254392666,155.955480176019,155.42057968584,156.273437656411,156.571563583252,159.30064888248,159.30064888248,157.732793522267,156.364616383087,156.086956521739,156.621658483361,157.266522081433,156.869534942259,158.180329955111,158.444816053512,158.902167970143,159.549228944247,160.331339162448,159.928670926949,161.681654336669,159.487825356843,160.491027343617,160.012537345284,158.630952380952,157.227138643068,155.666089965398,159.109991603694,160.438166311301,161.427170749796,163.04347826087,161.841088045812,162.844882515803,161.842105263158,161.183941997852,158.730158730159,158.716216216216,159.33880057696,159.86290936786,161.440107671602,162.424817332593,162.832929782082,163.679956896552,162.358757062147,162.736929231618,162.52260903836,162.222222222222,164.302191464821,165.672489683113,167.608922545673,167.804894179894,167.403285221746,168.522583559169,168.786287780764,169.109712230216,171.267893660532,171.25785607983,170.391414141414,170.683111954459,172.136024227259,170.983810709838,170.491978609626,171.055555555556,172.217173207895,173.0234375
"Jefferson","MO","St. Louis","29","099",283,127.2,126.709905660377,126.136363636364,124.907407407407,124.038451012589,124.094524166488,122.552161890397,122.737905369484,121.809440559441,120.529411764706,119.362681233953,117.521367521368,114.858108108108,114.583333333333,115.421195652174,116.134238530582,117.262423714037,117.140874392783,116.656429156429,114.742471359407,114.087301587302,112.131837307153,109.933333333333,108.956982911019,108.581667239126,108.844884488449,108.838847576373,109.920075757576,110.810810810811,111.517857142857,110.873015873016,110.836820083682,110.97070785739,110.209840906459,112.443345694273,111.650639903528,110.795454545455,109.975,112.648648648649,113.740458015267,114.24610489357,114.504076086957,115.288461538462,115.897689267254,115.169541939322,113.970588235294,112.725631768953,112.397494305239,112.227074235808,112.443345694273,114.917452830189,116.088631984586,116.088631984586,116.1599333611,117.722087561776,118.75,118.561657612108,117.598039215686,116.617647058824,115.909090909091,115.277777777778,116.064516129032,118.604651162791,117.221782450477,119.212962962963,119.500052041772,119.6875,119.21575497991,118.566578608388,119.348427672956,119.353233830846,117.968739071921,118.925619834711,119.350830751901,121.461538461538,122.97507788162,123.534798534799,124.581005586592,124.910714285714,124.906152041912,123.13453659821,122.97507788162,122.97507788162,122.97507788162,122.801973353444,122.97507788162,125.724741326841,130.104166666667,130.17578125,132.619363395225,134.835690002579,132.55761453864,129.464285714286,130.347826086957,127.746212121212,126.329787234043,126.166248140516,127.422303473492
"Niagara","NY","Buffalo","36","063",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7114337568058,83.7318191711719,83.7318191711719,83.2407407407407,86.0119725906681,87.2289793759915,87.8140703517588,87.8586476999297,86.7518343815514,87.6637336345694,84.8275351610807,82.9335793357934,83.0924855491329,84.2993396918562,82.689475858526,84.9773242630386,86.3677075819933,87.2222222222222,88.2351528803674,86.8321607115668,85.3142076502732,85.6428571428571,82.6950354609929,75.9822560202788,77.4461521413697,78.6637931034483,82.0700761668107,86.474358974359,86.8458977567253,86.9841860397914,85.4734177518192,84.070796460177,84.0246636771301,80.7217473884141,76.5876572327044,76.2135922330097,75.5228528190396,75.7020202020202,77.7662993572085,81.9159836065574,85.2167732764748,87.8296703296703,87.5,88.4086444007859,86.8377483443709,85.9817813765182,84.5922459893048,82.3764353469795,80.6761159986966,81.6219369894983,83.8582841554393,88.7096774193548,92.4768518518518,91.5267175572519,91.3271245634459,92.3275058275058,90.4664423104714,88.3846153846154,86.3073893217033,84.1574167507568,82.7450980392157,83.1024930747922
